"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"S1-C2-19-T0",0.171971906590393,298.902021845949,0.920772204403933,"20131105_U"
"M1-A1-19-T0",0.198871405062299,316.484820918017,1.13239534311025,"20131105_U"
"M1-A2-19-T0",0.230593918971867,342.935235956324,1.15879424995398,"20131105_U"
"S1-D-27-T0",0.163287164015359,329.690145890161,1.10059788680974,"20131105_U"
"S1-E-27-T0",0.176778348091842,318.539350775666,1.1301279523384,"20131105_U"
"S1-A-27-T0",0.202037026878771,369.326003353602,1.15469135236681,"20131105_U"
"S1-B-27-T0",0.198979135647676,379.939969698841,1.21809731573686,"20131105_U"
"S1-C-27-T0",0.165499784499647,309.684989840768,1.00358595307115,"20131105_U"
"F2-D-25-T0",0.235491517122482,380.427092100573,1.18230493283831,"20131105_U"
"F2-E-25-T0",0.217251900321291,399.312198001765,1.20703028935043,"20131105_U"
"F2-A-25-T0",0.190584436956351,341.30818085938,1.1126096593511,"20131105_U"
"F2-B-25-T0",0.172792316432881,345.463633184365,1.10626636373937,"20131105_U"
"F2-C-25-T0",0.179040690384766,379.522436211641,1.11333846352777,"20131105_U"
"M1-D-25-T0",0.204357377948437,369.057588968974,1.14680947015989,"20131105_U"
"M1-E-25-T0",0.110416307499412,270.440155801848,1.02866221529796,"20131105_U"
"M1-A-25-T0",0.144459172478646,237.537854258958,0.985851718105583,"20131105_U"
"M1-B-25-T0",0.162483328109082,310.997237943395,1.05093123180723,"20131105_U"
"M1-C-25-T0",0.131017710210798,244.533197048467,1.04210460344538,"20131105_U"
"S1-D-25-T0",0.176944087453961,400.783506480468,1.02069935484919,"20131105_U"
"S1-E-25-T0",0.212014536478332,382.153559932565,1.1345007773984,"20131105_U"
"S1-A-25-T0",0.155588570644934,393.460101665301,1.19545040076561,"20131105_U"
"S1-B-25-T0",0.182960426298879,371.841145550304,1.0636178230307,"20131105_U"
"S1-C-25-T0",0.186838727372463,360.925627242087,1.1356884582789,"20131105_U"
"time zero mean",0.181315643281329,341.446350153453,1.10195339216248,"20131105_U"
"time zero sd",0.0301574356157275,47.1010550476312,0.0761414155283804,"20131105_U"
"time zero CV",0.166325613554122,0.13794569784232,0.0690967658613586,"20131105_U"
"time zero sd allow",2,2,2,"20131105_U"
"time zero upper limit",0.241630514512784,435.648460248715,1.25423622321924,"20131105_U"
"time zero lower limit",0.121000772049874,247.24424005819,0.949670561105715,"20131105_U"
