"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"M1-A-06-T0",0.261475010193307,647.204627025534,1.42309696857978,"20140416_V"
"M1-B-06-T0",0.286127714294676,483.396346563242,1.38012714879493,"20140416_V"
"M1-C-06-T0",0.259803370586821,532.627446425196,1.35632274902444,"20140416_V"
"M1-D-06-T0",0.249555954459441,451.372294774408,1.368986825147,"20140416_V"
"M1-E-06-T0",0.274216618749412,433.186345554905,1.26794510549531,"20140416_V"
"M2-A-06-T0",0.239703894365977,484.000214153544,1.39147063943947,"20140416_V"
"M2-B-06-T0",0.232868745752789,414.765205800232,1.29212197809294,"20140416_V"
"M2-C-06-T0",0.270488597087328,443.604650612844,1.29130931010646,"20140416_V"
"M2-D-06-T0",0.26413371318648,638.778967364533,1.41625701302695,"20140416_V"
"M2-E-06-T0",0.256598067976289,394.500680769901,1.35815125199401,"20140416_V"
"SM-A-06-T0",0.240210693040324,377.706805258567,1.39174152876829,"20140416_V"
"SM-B-06-T0",0.25966274058818,456.896094100429,1.46826776416133,"20140416_V"
"SM-C-06-T0",0.261581146041338,413.328636585409,1.29134317127256,"20140416_V"
"SM-D-06-T0",0.252421622356275,405.986877987532,1.39685456484986,"20140416_V"
"SM-E-06-T0",0.272805011970602,478.559049339879,1.44019685746185,"20140416_V"
"F2-A-06-T0",0.257712494380613,541.234148712232,1.33031737345725,"20140416_V"
"F2-B-06-T0",0.276625902499713,544.831928250239,1.38733957717489,"20140416_V"
"F2-C-06-T0",0.279592399452175,676.78498122422,1.42932742314275,"20140416_V"
"F2-D-06-T0",0.252686961976352,469.577313496762,1.34877170898344,"20140416_V"
"F2-E-06-T0",0.247401396744415,680.518743653128,1.38957441413769,"20140416_V"
"M1-A-27-T0",0.29267629611818,498.429471311276,1.34230422625775,"20140416_V"
"M1-B-27-T0",0.291453080469624,520.893345670494,1.33783455233214,"20140416_V"
"M1-C-27-T0",0.287711791826536,441.398944783006,1.296083734527,"20140416_V"
"time zero mean",0.263804922787689,496.938396496414,1.365032429836,"20140416_V"
"time zero sd",0.0168794127512911,89.6168800807214,0.0536889147072915,"20140416_V"
"time zero CV",0.0639844494671379,0.18033800711024,0.0393316038020736,"20140416_V"
"time zero sd allow",2,2,2,"20140416_V"
"time zero upper limit",0.297563748290271,676.172156657856,1.47241025925059,"20140416_V"
"time zero lower limit",0.230046097285107,317.704636334971,1.25765460042142,"20140416_V"
