"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"M3-A-18-T0",0.210983191756309,355.979776986319,1.33018654220388,"20140113_W"
"M3-B-18-T0",0.192315823032148,343.729270271343,1.29331323794567,"20140113_W"
"M3-C-18-T0",0.260125979555318,392.82773548001,1.5272563664863,"20140113_W"
"M3-D-18-T0",0.249946625804727,374.104513709795,1.89509006018401,"20140113_W"
"M3-E-18-T0",0.231743853226105,398.551635121321,2.01121848487525,"20140113_W"
"F2-A-18-T0",0.245133618544191,387.608718958696,1.79548717124264,"20140113_W"
"F2-B-18-T0",0.227719093358564,356.427931665866,1.84495135988169,"20140113_W"
"F2-C-18-T0",0.233367329644789,376.694167016295,1.92353196865146,"20140113_W"
"F2-D-18-T0",0.266473720150558,430.18341351572,1.8330349871641,"20140113_W"
"F2-E-18-T0",0.245728719224995,368.533780857697,1.74849619203553,"20140113_W"
"M1-A-19-T0",0.228961496534277,368.417487554776,1.56699634531336,"20140113_W"
"M1-B-19-T0",0.193782694008515,347.430801010644,1.41916587244891,"20140113_W"
"M1-C-19-T0",0.204844258417491,384.840371064781,1.31276165756966,"20140113_W"
"M1-D-19-T0",0.185508706472778,520.324905389286,1.82353561457319,"20140113_W"
"M1-E-19-T0",0.247754149612292,382.565560602774,1.9073998980385,"20140113_W"
"S2-A-19-T0",0.226638515806578,334.533590074549,1.35593040401829,"20140113_W"
"S2-B-19-T0",0.277618807462103,354.391380653745,1.96883666870042,"20140113_W"
"S2-C-19-T0",0.206305909212448,332.967885118155,1.26127393394083,"20140113_W"
"S2-D-19-T0",0.220264674304284,317.129304544776,1.66384497829642,"20140113_W"
"S2-E-19-T0",0.240122244390053,375.505706188887,1.51904980791664,"20140113_W"
"time zero mean",0.229766970525926,375.137396789272,1.65006807757434,"20140113_W"
"time zero sd",0.0253296074419683,42.9573586241729,0.255381024239992,"20140113_W"
"time zero CV",0.110240420474666,0.114511000480988,0.154769992651098,"20140113_W"
"time zero sd allow",2,2,2,"20140113_W"
"time zero upper limit",0.280426185409863,461.052114037618,2.16083012605432,"20140113_W"
"time zero lower limit",0.17910775564199,289.222679540926,1.13930602909435,"20140113_W"
