"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"F1-A-24-T0",0.160655413105047,275.878027799428,1.18470324375422,"20131104_AA"
"F1-B-24-T0",0.153818439229761,458.940646150772,1.16558831032272,"20131104_AA"
"F1-C-24-T0",0.204564893917206,289.439512510017,1.121270468086,"20131104_AA"
"F1-D-24-T0",0.194204178486385,269.054303181473,1.15400151848239,"20131104_AA"
"F1-E-24-T0",0.170723246120862,278.343118647112,1.31850777777469,"20131104_AA"
"M2-A-23-T0",0.163895424821045,209.199759903382,1.15478706369191,"20131104_AA"
"M2-B-23-T0",0.146253835604696,240.119108631929,1.16427906830686,"20131104_AA"
"M2-C-23-T0",0.201356916215348,233.067694190154,1.19334424105886,"20131104_AA"
"M2-D-23-T0",0.133174805259604,202.127435171665,1.22496243574179,"20131104_AA"
"M2-E-23-T0",0.179930737042599,177.062967627062,1.18359038804074,"20131104_AA"
"S3-A-23-T0",0.191160947142968,220.307770594033,1.16571923452431,"20131104_AA"
"S3-B-23-T0",0.21362594363144,276.89798527552,1.18692895518117,"20131104_AA"
"S3-C-23-T0",0.210838984401153,242.670164004934,1.17056342998297,"20131104_AA"
"S3-D-23-T0",0.222133262529804,225.653834722707,1.21461942381652,"20131104_AA"
"S3-E-23-T0",0.198418939489824,200.310563312202,1.18012089669872,"20131104_AA"
"F3-A-23-T0",0.18238362726827,229.873066560026,1.20080692054924,"20131104_AA"
"F3-B-23-T0",0.181363115103485,226.947949333602,1.17940081359,"20131104_AA"
"F3-C-23-T0",0.149004184533107,198.830579457372,1.14130187092859,"20131104_AA"
"F3-D-23-T0",0.169615784489122,239.998293623372,1.22902108599094,"20131104_AA"
"F3-E-23-T0",0.193165361170662,230.837263262937,1.33451326141853,"20131104_AA"
"M3-A-24-T0",0.181495827447785,225.333210276919,1.23726931069083,"20131104_AA"
"M3-B-24-T0",0.215877477196795,244.212878729592,1.41820655728212,"20131104_AA"
"M3-C-24-T0",0.207562362383278,249.958561732725,1.40344485355334,"20131104_AA"
"M3-D-24-T0",0.190817725562883,273.19454059012,1.21062623566816,"20131104_AA"
"M3-E-24-T0",0.179042937222113,215.184749558081,1.19471894517551,"20131104_AA"
"S2-A-24-T0",0.170709517257659,265.183576176531,1.1739674592242,"20131104_AA"
"S2-B-24-T0",0.194208754774119,409.641152562626,1.42403268425268,"20131104_AA"
"S2-C-24-T0",0.202079969677393,396.06805102429,1.14660430109281,"20131104_AA"
"S2-D-24-T0",0.20466099595963,833.664714443191,1.48556705899791,"20131104_AA"
"S2-E-24-T0",0.162005417986713,74.8232666351988,0.843252926018993,"20131104_AA"
"time zero mean",0.184291634167692,270.427491522966,1.21352402466326,"20131104_AA"
"time zero sd",0.0226595866306478,127.810158901315,0.117626596275379,"20131104_AA"
"time zero CV",0.122955047487556,0.472622654529417,0.096929763140058,"20131104_AA"
"time zero sd allow",2,2,2,"20131104_AA"
"time zero upper limit",0.229610807428988,526.047809325597,1.44877721721402,"20131104_AA"
"time zero lower limit",0.138972460906396,14.8071737203349,0.978270832112499,"20131104_AA"
"M1-C1-19-T0",0.179069213056197,291.811844955937,1.00110328545609,"20131105_BB"
"M1-C2-19-T0",0.222632043150634,344.285202257469,1.33180350552877,"20131105_BB"
"F2-A1-19-T0",0.220443859256058,614.384336818124,1.19737381822948,"20131105_BB"
"F2-A2-19-T0",0.210732692084637,350.513286051618,1.32896501391082,"20131105_BB"
