"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"SM-D-20-T0",0.300444817298787,469.462934302368,1.18426090565825,"20140313_Z"
"SM-E-20-T0",0.323313619629618,698.206248629631,1.15679198010239,"20140313_Z"
"S1-D-30-T0",0.254919835799292,491.424315374326,1.25081779654533,"20140313_Z"
"S1-E-30-T0",0.266803108084837,532.552621470029,1.29552584089832,"20140313_Z"
"S1-A-30-T0",0.290333404697965,432.298052255241,1.28870596972583,"20140313_Z"
"S1-B-30-T0",0.284840639675322,496.937140796168,1.33486639405074,"20140313_Z"
"S1-C-30-T0",0.240272462405578,413.86432609563,1.22189649101755,"20140313_Z"
"M3-D-30-T0",0.271628472626234,409.437465029156,1.27187730613816,"20140313_Z"
"M3-E-30-T0",0.272354935096971,387.773513685103,1.30190368338371,"20140313_Z"
"M3-A-30-T0",0.245717977836628,381.333814227467,1.15672883314709,"20140313_Z"
"M3-B-30-T0",0.258959675880461,700.30293489309,1.26587834538458,"20140313_Z"
"M3-C-30-T0",0.266047114619355,421.72200448862,1.26309987935134,"20140313_Z"
"F3-D-29-T0",0.254813524218208,538.687974229345,1.21368738682844,"20140313_Z"
"F3-E-29-T0",0.280062524725518,326.606744293191,1.29208433183443,"20140313_Z"
"F3-A-29-T0",0.294455931564421,697.706856083243,1.26354190803845,"20140313_Z"
"F3-B-29-T0",0.263153077134307,393.86736462192,1.30360865117683,"20140313_Z"
"F3-C-29-T0",0.287616553181389,467.789027461608,1.27639231344217,"20140313_Z"
"M1-D-29-T0",0.275420252351542,598.319176188824,1.24608177489777,"20140313_Z"
"M1-E-29-T0",0.255652204468977,576.077657815003,1.23458902903302,"20140313_Z"
"M1-A-29-T0",0.26518480957279,500.630802998507,1.19979505666226,"20140313_Z"
"M1-B-29-T0",0.281568605457533,583.233263710732,1.32627840812983,"20140313_Z"
"M1-C-29-T0",0.281025235154218,514.1534801625,1.27039335268859,"20140313_Z"
"time zero mean",0.27339039915818,501.472169036895,1.25540025627887,"20140313_Z"
"time zero sd",0.0192820340809697,106.899466517826,0.0497988137738526,"20140313_Z"
"time zero CV",0.0705293022005993,0.213171284705853,0.0396676785151067,"20140313_Z"
"time zero sd allow",2,2,2,"20140313_Z"
"time zero upper limit",0.311954467320119,715.271102072547,1.35499788382657,"20140313_Z"
"time zero lower limit",0.23482633099624,287.673236001244,1.15580262873116,"20140313_Z"
