"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"F2-A-13-T0",0.223969463986235,357.850971813278,1.16996187209877,"20131106_W"
"F2-B-13-T0",0.19499433711585,375.870938837618,1.19220836395274,"20131106_W"
"F2-C-13-T0",0.18925459020321,327.442489359598,1.17814164069131,"20131106_W"
"F2-D-13-T0",0.198799337878161,405.323328967523,1.08754450673446,"20131106_W"
"F2-E-13-T0",0.19970221941498,368.998601460697,1.17634457031871,"20131106_W"
"S1-A-13-T0",0.167244549474005,300.960088150356,0.962803035698118,"20131106_W"
"S1-B-13-T0",0.165530917169429,308.344375672278,1.08438414159643,"20131106_W"
"S1-C-13-T0",0.148790756430641,341.705895055064,1.14548453426501,"20131106_W"
"S1-D-13-T0",0.172062988696012,323.672366437478,1.12937286885544,"20131106_W"
"S1-E-13-T0",0.184482216365735,302.550184958337,1.20373440151496,"20131106_W"
"M1-A-14-T0",0.142894387210594,282.160329514426,1.00518910931404,"20131106_W"
"M1-B-14-T0",0.143097074902533,266.391586968762,1.13560064721568,"20131106_W"
"M1-C-14-T0",0.188655740204299,399.952938042489,1.19041129358013,"20131106_W"
"M1-D-14-T0",0.140434495676606,318.400297063471,1.0478230547055,"20131106_W"
"M1-E-14-T0",0.153581556421928,329.500461134532,1.09609608299031,"20131106_W"
"F3-A-14-T0",0.157469474876397,226.01194308167,0.98904645993254,"20131106_W"
"F3-B-14-T0",0.148901313353516,328.554540005691,1.19877696600433,"20131106_W"
"F3-C-14-T0",0.146763879511249,281.099134843003,1.1186524145637,"20131106_W"
"F3-D-14-T0",0.131783416461569,247.880012189289,1.14350156006075,"20131106_W"
"F3-E-14-T0",0.149702851044367,212.748704888026,1.07750569982543,"20131106_W"
"S1-B2-19-T0",0.17104033715941,271.972182589094,1.08720368304311,"20131106_W"
"S1-C1-19-T0",0.175545531766602,365.72008629371,1.14464796702259,"20131106_W"
"time zero mean",0.167940974332879,315.595975333018,1.11656522154473,"20131106_W"
"time zero sd",0.0241172779150841,52.3103003309873,0.0691267261013838,"20131106_W"
"time zero CV",0.143605680572514,0.16575084734775,0.0619101551504079,"20131106_W"
"time zero sd allow",2,2,2,"20131106_W"
"time zero upper limit",0.216175530163047,420.216575994992,1.2548186737475,"20131106_W"
"time zero lower limit",0.11970641850271,210.975374671043,0.978311769341963,"20131106_W"
