"timezeroLabs","timezeroNinfo","timezeroCinfo","timezeroCHinfo","GCrun"
"F2-C-12-T0",0.331093174815259,542.615459962338,1.30089632953049,"20140312_Y"
"F2-E-12-T0",0.324645461238513,583.239922224366,1.26828937785469,"20140312_Y"
"F2-B-12-T0",0.318705260000545,1163.83406554807,1.39774384271683,"20140312_Y"
"SM-D-12-T0",0.327465615030131,501.806817221163,1.29865764329603,"20140312_Y"
"SM-E-12-T0",0.325637417173397,378.525871684138,1.26413645266613,"20140312_Y"
"SM-A-12-T0",0.326589002808605,405.468398946364,1.27591388894306,"20140312_Y"
"SM-B-12-T0",0.314051141166525,940.441725196338,1.31030530066082,"20140312_Y"
"SM-C-12-T0",0.321231287323098,726.791820498817,1.35176966309035,"20140312_Y"
"F1-D-11-T0",0.304541052000109,700.575034920571,1.28726954375553,"20140312_Y"
"F1-E-11-T0",0.314189553622556,520.295998846324,1.28506330224911,"20140312_Y"
"F1-A-11-T0",0.294586889537261,575.398265723197,1.26241688208024,"20140312_Y"
"F1-B-11-T0",0.319547269108063,563.050533538637,1.31160308978225,"20140312_Y"
"F1-C-11-T0",0.309443159817849,540.830605310953,1.24674607843903,"20140312_Y"
"M3-D-11-T0",0.321531180977831,302.883146360171,1.29087090856748,"20140312_Y"
"M3-E-11-T0",0.314673997218662,481.918697850302,1.27253963722735,"20140312_Y"
"M3-A-11-T0",0.311957652769067,478.793739214761,1.2487252068492,"20140312_Y"
"M3-B-11-T0",0.326069956098492,588.026843879558,1.29440738392337,"20140312_Y"
"M3-C-11-T0",0.307095915251002,410.255320601556,1.23334640576032,"20140312_Y"
"M1-D-11-T0",0.313941564638835,398.44016800763,1.20193990902183,"20140312_Y"
"M1-E-11-T0",0.301951585635208,354.06458498646,1.25135322982009,"20140312_Y"
"M1-A-11-T0",0.31086188749216,451.839507987608,1.24379360818779,"20140312_Y"
"M1-B-11-T0",0.305440732964306,550.269853024674,1.27760101480091,"20140312_Y"
"M1-C-11-T0",0.316248438906007,573.197920316899,1.25229412693312,"20140312_Y"
"time zero mean",0.315717356330151,553.589752254387,1.27946447070244,"20140312_Y"
"time zero sd",0.0092767474760041,190.895840736196,0.0405323422198935,"20140312_Y"
"time zero CV",0.0293830772683376,0.344832685140594,0.0316791463522554,"20140312_Y"
"time zero sd allow",2,2,2,"20140312_Y"
"time zero upper limit",0.33427085128216,935.381433726779,1.36052915514222,"20140312_Y"
"time zero lower limit",0.297163861378143,171.798070781994,1.19839978626265,"20140312_Y"
