"N2Oraw","CO2raw","CH4raw","SampleName","Site","LUtype","Chamber","TimePt","TimePtSq","SampleDate","Pressure","N2Oc","CO2c","CH4c","N2Oppm","CO2ppm","CH4ppm","ngN_cm3_N2O","ngC_cm3_CO2","ngC_cm3_CH4","GCrun"
17.6558,59.9782,7.3276,"Mix1Leak","NA","NA","NA","NA","NA","2014.06.05","Y",11.3196875,65.5464625,5.4385,0.114552349735523,546.071014932197,0.730883698521998,0.128940336471461,0.26342508992077,0.000352578874798342,"20140613_Leak1"
21.2816,60.5756,7.466,"Mix1Leak","NA","NA","NA","NA","NA","2014.06.05","Y",17.6648375,66.5919125,5.6807,0.198245356189201,554.780713683077,0.75624119757355,0.223145339139329,0.267626655493552,0.00036481135241602,"20140613_Leak1"
21.5212,58.454,7.1792,"Mix1Leak","NA","NA","NA","NA","NA","2014.06.05","Y",18.0841375,62.8791125,5.1788,0.203775954773321,523.849182263814,0.703694010232617,0.229370591122125,0.2527052602488,0.000339462547641814,"20140613_Leak1"
72.0962,49.2276,12.6788,"Mix2Leak","NA","NA","NA","NA","NA","2014.06.05","Y",106.5903875,46.7329125,14.8031,1.3711800590799,389.334343704857,1.711324803469,1.54340280744057,0.187815195634272,0.000825544440027532,"20140613_Leak1"
76.7784,52.0576,12.7524,"Mix2Leak","NA","NA","NA","NA","NA","2014.06.05","Y",114.7842375,51.6854125,14.9319,1.47925755778843,430.593880807286,1.72480971625942,1.66505503963526,0.207718828997135,0.000832049572633465,"20140613_Leak1"
76.2396,50.666,13.175,"Mix2Leak","NA","NA","NA","NA","NA","2014.06.05","Y",113.8413375,49.2501125,15.67145,1.46682063576371,410.305268852608,1.80223803345007,1.65105601722987,0.197931586527962,0.000869401054145248,"20140613_Leak1"
127.4168,24.3204,5.1302,"3N2OLeak","NA","NA","NA","NA","NA","2014.06.05","Y",203.4014375,3.1453125,1.59305,2.93839776891644,26.203763309941,0.328278435401474,3.30746595670735,0.0126407161659017,0.000158361777131534,"20140613_Leak1"
126.4356,26.1398,5.5666,"3N2OLeak","NA","NA","NA","NA","NA","2014.06.05","Y",201.6843375,6.3292625,2.35675,2.91098124159801,52.7294176577003,0.408235173740328,3.27660586291199,0.0254367128232841,0.00019693297100693,"20140613_Leak1"
129.3564,25.4306,4.6708,"3N2OLeak","NA","NA","NA","NA","NA","2014.06.05","Y",206.7957375,5.0881625,0.7891,2.99259374974279,42.3897485011482,0.244107661815615,3.36846905284013,0.0204488482363787,0.000117757729316784,"20140613_Leak1"
347.407,24.778,5.1286,"10N2OLeak","NA","NA","NA","NA","NA","2014.06.05","Y",588.3842875,3.9461125,1.59025,9.08532737357007,32.8752700866447,0.327985285123422,10.2264612747462,0.0158590563167307,0.000158220361205318,"20140613_Leak1"
